#Date/Time of Update: 2019-10-18 15:44:18 GMT,#Game ID,#Game Date,#Game Time,#Schedule Status,#Played Status,#Current Period,#Current Period Seconds Remaining,#Current Intermission,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Venue ID,#Venue Name,#Away Score,#Home Score Total,#Quarter 1 Away Score,#Quarter 1 Home Score,#Quarter 2 Away Score,#Quarter 2 Home Score,#Quarter 3 Away Score,#Quarter 3 Home Score,#Quarter 4 Away Score,#Quarter 4 Home Score
,34245,12/5/16,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,81,TOR,Toronto,Raptors,1,Air Canada Center,116,112,30,27,32,34,28,20,26,31
,34246,12/5/16,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,84,BRO,Brooklyn,Nets,78,Barclays Center,118,113,29,32,22,34,32,15,35,32
,34247,12/5/16,00:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,91,ATL,Atlanta,Hawks,20,Philips Arena,102,99,23,21,32,33,28,15,19,30
,34248,12/5/16,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,89,CHI,Chicago,Bulls,10,KeyBank Center,112,110,29,32,36,25,21,30,26,23
,34249,12/5/16,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,97,96,26,24,9,24,36,25,26,23
,34250,12/5/16,01:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,110,108,17,21,27,25,30,23,20,25
,34251,12/5/16,01:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,109,HOU,Houston,Rockets,102,Toyota Center,106,107,17,26,31,32,35,19,23,30
,34252,12/5/16,01:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,108,DAL,Dallas,Mavericks,2,American Airlines Center,109,101,23,23,25,27,27,28,34,23
,34253,12/5/16,03:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,105,LAL,Los Angeles,Lakers,25,Staples Center,107,101,26,26,31,27,32,21,18,27
,34254,12/5/16,03:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,101,GSW,Golden State,Warriors,95,Oracle Arena,106,142,27,38,23,42,33,36,23,26
,34255,12/6/16,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,94,WAS,Washington,Wizards,13,Verizon Center,124,116,25,24,40,28,31,29,28,35
,34256,12/6/16,00:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,92,MIA,Miami,Heat,86,American Airlines Arena,114,103,26,25,27,29,31,23,30,26
,34257,12/6/16,00:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,91,102,21,32,23,19,28,20,19,31
,34258,12/6/16,01:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,91,96,20,28,23,19,34,29,14,20
,34259,12/6/16,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,100,MIN,Minnesota,Timberwolves,94,Target Center,105,91,19,22,24,24,29,18,33,27
,34260,12/6/16,02:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,105,112,19,33,26,32,30,29,30,18
,34261,12/7/16,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,93,CHA,Charlotte,Hornets,87,Spectrum Center,77,87,24,23,15,15,19,23,19,26
,34262,12/7/16,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,95,ORL,Orlando,Magic,89,Amway Center,117,87,26,27,23,23,36,23,32,14
,34263,12/7/16,00:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,84,BRO,Brooklyn,Nets,78,Barclays Center,111,116,23,36,29,32,27,28,32,20
,34264,12/7/16,00:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,91,ATL,Atlanta,Hawks,20,Philips Arena,95,103,25,29,21,24,17,25,32,25
,34265,12/7/16,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,107,115,28,28,30,23,18,34,31,30
,34266,12/7/16,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,109,HOU,Houston,Rockets,102,Toyota Center,95,134,27,43,28,24,22,39,18,28
,34267,12/7/16,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,83,NYK,New York,Knicks,12,Madison Square Garden,126,94,36,26,27,22,29,17,34,29
,34268,12/7/16,01:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,108,DAL,Dallas,Mavericks,2,American Airlines Center,120,89,26,23,30,29,29,12,35,25
,34269,12/7/16,02:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,109,94,23,22,26,31,33,27,27,14
,34270,12/7/16,03:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,102,LAC,Los Angeles,Clippers,25,Staples Center,115,98,37,19,25,30,29,26,24,23
,34271,12/8/16,00:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,81,TOR,Toronto,Raptors,1,Air Canada Center,110,124,32,22,27,37,30,29,21,36
,34272,12/8/16,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,94,WAS,Washington,Wizards,13,Verizon Center,85,92,29,18,23,29,21,28,12,17
,34273,12/8/16,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,86,88,22,14,28,29,19,18,17,27
,34274,12/8/16,01:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,99,88,26,31,26,26,19,12,28,19
,34275,12/8/16,02:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,106,99,35,17,30,29,17,24,24,29
,34276,12/8/16,02:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,89,CHI,Chicago,Bulls,10,KeyBank Center,91,95,17,21,15,24,31,27,28,23
,34277,12/9/16,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,93,CHA,Charlotte,Hornets,87,Spectrum Center,88,109,21,20,25,32,24,39,18,18
,34278,12/9/16,00:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,84,114,27,31,19,26,23,30,15,27
,34279,12/9/16,00:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,82,BOS,Boston,Celtics,27,TD Garden,101,94,25,28,17,22,33,18,26,26
,34280,12/9/16,01:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,114,110,23,30,21,34,40,28,30,18
,34281,12/9/16,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,102,99,25,23,30,26,31,28,16,22
,34282,12/9/16,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,100,MIN,Minnesota,Timberwolves,94,Target Center,117,90,25,20,24,23,33,25,35,22
,34283,12/9/16,01:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,108,DAL,Dallas,Mavericks,2,American Airlines Center,103,111,27,25,25,29,25,31,26,26
,34284,12/9/16,03:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,105,LAL,Los Angeles,Lakers,25,Staples Center,119,115,32,26,30,26,27,28,30,35
,34285,12/9/16,03:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,103,SAC,Sacramento,Kings,97,Sleep Train Arena,103,100,30,32,24,21,24,24,25,23
,34286,12/10/16,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,94,WAS,Washington,Wizards,13,Verizon Center,105,110,32,23,20,29,25,25,28,33
,34287,12/10/16,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,95,ORL,Orlando,Magic,89,Amway Center,121,113,32,29,33,29,27,37,29,18
,34288,12/10/16,00:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,111,118,44,31,27,33,27,26,13,28
,34289,12/10/16,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,105,116,26,36,26,31,29,25,24,24
,34290,12/10/16,01:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,89,CHI,Chicago,Bulls,10,KeyBank Center,100,105,27,29,28,26,20,28,25,22
,34291,12/10/16,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,107,MEM,Memphis,Grizzlies,100,FedEx Forum,89,110,16,31,22,30,27,26,24,23
,34292,12/10/16,01:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,109,HOU,Houston,Rockets,102,Toyota Center,87,109,27,36,22,24,20,26,18,23
,34293,12/10/16,01:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,106,SAS,San Antonio,Spurs,99,AT&T Center,101,130,26,41,26,26,18,36,31,27
,34294,12/10/16,02:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,84,104,25,29,25,23,26,26,8,26
,34295,12/10/16,03:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,102,LAC,Los Angeles,Clippers,25,Staples Center,105,133,31,35,24,26,25,37,25,35
,34296,12/11/16,23:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,97,79,32,12,26,23,22,29,17,15
,34297,12/11/16,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,96,99,24,21,19,18,28,28,25,32
,34298,12/11/16,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,100,MIN,Minnesota,Timberwolves,94,Target Center,116,108,30,27,30,31,18,30,38,20
,34299,12/11/16,01:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,120,119,25,31,26,27,25,24,34,28
,34300,12/11/16,02:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,105,LAL,Los Angeles,Lakers,25,Staples Center,118,112,32,30,25,26,27,19,34,37
,34301,12/12/16,00:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,94,110,20,25,23,20,30,31,21,34
,34302,12/12/16,00:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,81,TOR,Toronto,Raptors,1,Air Canada Center,100,122,23,33,26,36,33,23,18,30
,34303,12/12/16,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,92,MIA,Miami,Heat,86,American Airlines Arena,101,112,29,28,24,31,29,22,19,31
,34304,12/12/16,01:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,109,HOU,Houston,Rockets,102,Toyota Center,118,122,24,29,19,24,42,37,33,32
,34305,12/12/16,01:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,108,DAL,Dallas,Mavericks,2,American Airlines Center,92,112,19,27,24,38,24,27,25,20
,34306,12/12/16,03:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,102,LAC,Los Angeles,Clippers,25,Staples Center,120,121,27,38,33,18,26,33,34,32
,34307,12/12/16,03:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,103,SAC,Sacramento,Kings,97,Sleep Train Arena,92,116,24,31,34,18,13,39,21,28
,34308,12/13/16,00:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,86,103,20,32,23,26,15,15,28,30
,34309,12/13/16,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,91,ATL,Atlanta,Hawks,20,Philips Arena,131,120,35,34,37,28,27,34,32,24
,34310,12/13/16,01:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,89,CHI,Chicago,Bulls,10,KeyBank Center,99,94,22,38,30,18,26,19,21,19
,34311,12/13/16,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,113,109,29,35,29,30,37,29,18,15
,34312,12/13/16,02:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,111,113,25,31,21,23,27,31,28,16
,34313,12/13/16,03:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,97,POR,Portland,Trail Blazers,91,Moda Center,95,114,31,32,21,36,19,24,24,22
,34314,12/14/16,00:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,123,114,22,25,38,29,32,20,31,40
,34315,12/14/16,00:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,94,WAS,Washington,Wizards,13,Verizon Center,106,109,30,26,24,23,23,38,29,22
,34316,12/14/16,00:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,95,ORL,Orlando,Magic,89,Amway Center,113,108,30,25,30,26,27,36,26,21
,34317,12/14/16,00:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,92,MIA,Miami,Heat,86,American Airlines Arena,89,95,21,20,31,33,27,25,10,17
,34318,12/14/16,00:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,84,BRO,Brooklyn,Nets,78,Barclays Center,97,107,30,27,13,25,33,23,21,32
,34319,12/14/16,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,85,93,16,28,20,19,17,27,32,19
,34320,12/14/16,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,109,HOU,Houston,Rockets,102,Toyota Center,98,132,25,36,18,28,24,38,31,30
,34321,12/14/16,01:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,108,DAL,Dallas,Mavericks,2,American Airlines Center,95,85,17,20,26,23,17,21,35,21
,34322,12/14/16,02:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,89,109,21,26,20,29,27,25,21,29
,34323,12/14/16,02:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,106,SAS,San Antonio,Spurs,99,AT&T Center,101,108,23,32,24,24,26,21,28,31
,34324,12/15/16,01:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,97,108,18,30,27,34,21,24,31,20
,34325,12/15/16,01:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,95,102,20,24,30,22,24,25,21,31
,34326,12/15/16,02:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,99,DEN,Denver,Nuggets,19,Pepsi Center,120,132,28,38,28,36,29,26,35,32
,40235,12/15/16,02:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,107,92,23,20,28,23,23,28,33,21
,34328,12/15/16,03:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,101,GSW,Golden State,Warriors,95,Oracle Arena,90,103,25,32,20,27,21,29,24,15
,34329,12/16/16,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,94,WAS,Washington,Wizards,13,Verizon Center,108,122,27,27,27,38,23,30,31,27
,34330,12/16/16,00:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,95,ORL,Orlando,Magic,89,Amway Center,111,118,28,25,24,28,30,30,29,35
,34331,12/16/16,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,82,BOS,Boston,Celtics,27,TD Garden,88,96,22,23,28,18,19,28,19,27
,34332,12/16/16,00:30:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,81,TOR,Toronto,Raptors,1,Air Canada Center,125,121,35,27,34,25,26,30,30,39
,34333,12/16/16,01:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,89,CHI,Chicago,Bulls,10,KeyBank Center,95,69,34,15,22,22,18,15,21,17
,34334,12/16/16,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,107,MEM,Memphis,Grizzlies,100,FedEx Forum,96,92,24,19,28,23,24,23,20,27
,34335,12/16/16,01:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,109,HOU,Houston,Rockets,102,Toyota Center,100,122,24,35,26,37,29,25,21,25
,34336,12/16/16,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,100,89,30,18,23,22,21,24,26,25
,34337,12/16/16,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,92,MIA,Miami,Heat,86,American Airlines Arena,102,98,31,27,29,19,19,23,23,29
,34338,12/16/16,03:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,100,103,29,33,29,31,19,26,23,13
,34339,12/17/16,22:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,101,114,20,30,19,24,30,35,32,25
,34340,12/17/16,00:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,105,90,27,26,28,18,28,25,22,21
,34341,12/17/16,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,91,ATL,Atlanta,Hawks,20,Philips Arena,107,99,22,22,31,20,27,32,27,25
,34342,12/17/16,00:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,108,119,31,26,28,36,24,27,25,30
,34343,12/17/16,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,100,MIN,Minnesota,Timberwolves,94,Target Center,111,109,28,24,16,33,23,23,28,15
,34344,12/17/16,02:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,99,DEN,Denver,Nuggets,19,Pepsi Center,114,127,22,33,32,29,26,34,34,31
,34345,12/17/16,03:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,101,GSW,Golden State,Warriors,95,Oracle Arena,90,135,21,39,24,31,27,38,18,27
,34346,12/18/16,20:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,94,WAS,Washington,Wizards,13,Verizon Center,110,117,27,28,28,24,32,33,23,32
,34351,12/18/16,21:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,108,DAL,Dallas,Mavericks,2,American Airlines Center,79,99,21,28,23,27,14,21,21,23
,34347,12/18/16,23:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,107,MEM,Memphis,Grizzlies,100,FedEx Forum,82,73,18,18,16,17,27,23,21,15
,34348,12/18/16,23:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,107,108,32,30,25,24,29,29,21,25
,34349,12/18/16,23:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,95,ORL,Orlando,Magic,89,Amway Center,109,79,23,30,32,21,29,13,25,15
,34350,12/18/16,23:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,92,MIA,Miami,Heat,86,American Airlines Arena,105,95,37,19,21,22,19,30,28,24
,34352,12/18/16,00:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,106,SAS,San Antonio,Spurs,99,AT&T Center,100,113,26,30,23,31,22,31,29,21
,34353,12/19/16,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,105,107,36,29,21,28,22,31,26,19
,34354,12/19/16,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,89,CHI,Chicago,Bulls,10,KeyBank Center,82,113,19,35,15,34,29,28,19,16
,34355,12/19/16,01:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,110,108,22,16,26,37,33,25,29,30
,34356,12/19/16,01:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,100,MIN,Minnesota,Timberwolves,94,Target Center,108,115,23,29,31,33,33,29,21,24
,34357,12/19/16,02:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,99,DEN,Denver,Nuggets,19,Pepsi Center,107,117,31,28,27,32,27,33,22,24
,34358,12/20/16,00:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,108,93,15,23,42,21,27,25,24,24
,34359,12/20/16,00:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,93,CHA,Charlotte,Hornets,87,Spectrum Center,113,117,41,35,32,24,23,35,17,23
,34360,12/20/16,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,81,TOR,Toronto,Raptors,1,Air Canada Center,104,116,23,29,23,35,26,27,32,25
,34361,12/20/16,00:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,83,NYK,New York,Knicks,12,Madison Square Garden,111,118,24,20,35,34,28,30,24,34
,34362,12/20/16,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,92,MIA,Miami,Heat,86,American Airlines Arena,136,130,27,28,30,36,28,25,24,20
,34363,12/20/16,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,114,108,35,27,22,26,27,25,16,22
,34364,12/20/16,01:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,107,MEM,Memphis,Grizzlies,100,FedEx Forum,112,109,15,22,16,23,31,26,35,26
,34365,12/20/16,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,109,HOU,Houston,Rockets,102,Toyota Center,102,100,26,24,26,21,19,33,31,22
,34366,12/20/16,03:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,102,LAC,Los Angeles,Clippers,25,Staples Center,102,119,26,36,27,32,19,27,30,24
,34367,12/20/16,03:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,101,GSW,Golden State,Warriors,95,Oracle Arena,74,104,15,19,18,36,21,27,20,22
,34368,12/20/16,03:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,103,SAC,Sacramento,Kings,97,Sleep Train Arena,121,126,35,27,37,33,27,33,22,33
,34369,12/21/16,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,102,113,22,31,32,28,23,33,25,21
,34370,12/21/16,00:30:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,91,ATL,Atlanta,Hawks,20,Philips Arena,92,84,28,26,21,18,18,25,25,15
,34371,12/21/16,00:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,88,DET,Detroit,Pistons,82,The Palace of Auburn Hills,98,86,29,19,24,25,26,19,19,23
,34372,12/21/16,01:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,89,CHI,Chicago,Bulls,10,KeyBank Center,107,97,22,33,33,23,22,21,30,20
,34373,12/21/16,01:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,121,110,34,28,29,30,24,26,34,26
,34374,12/21/16,02:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,94,93,17,24,21,24,24,25,32,20
,34375,12/21/16,02:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,125,111,30,26,31,29,30,29,34,27
,34376,12/21/16,03:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,97,POR,Portland,Trail Blazers,91,Moda Center,96,95,30,20,32,18,19,33,15,24
,34380,12/22/16,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,109,102,22,31,29,9,26,27,32,35
,34377,12/22/16,00:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,84,BRO,Brooklyn,Nets,78,Barclays Center,117,101,33,34,16,31,39,19,29,17
,34378,12/22/16,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,83,NYK,New York,Knicks,12,Madison Square Garden,95,106,19,27,28,30,25,24,23,25
,34379,12/22/16,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,92,MIA,Miami,Heat,86,American Airlines Arena,107,115,25,17,35,36,20,29,27,33
,34381,12/22/16,03:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,102,LAC,Los Angeles,Clippers,25,Staples Center,101,106,22,27,23,30,28,24,28,25
