#Date/Time of Update: 2019-10-18 08:41:20 GMT,#Game ID,#Game Date,#Game Time,#Schedule Status,#Played Status,#Current Period,#Current Period Seconds Remaining,#Current Intermission,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Venue ID,#Venue Name,#Away Score,#Home Score Total,#Quarter 1 Away Score,#Quarter 1 Home Score,#Quarter 2 Away Score,#Quarter 2 Home Score,#Quarter 3 Away Score,#Quarter 3 Home Score,#Quarter 4 Away Score,#Quarter 4 Home Score
,47878,11/28/18,01:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,109,HOU,Houston,Rockets,102,Toyota Center,128,108,36,28,38,28,22,33,32,19
,47879,11/28/18,01:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,113,116,40,30,22,33,27,29,24,24
,47880,11/28/18,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,100,MIN,Minnesota,Timberwolves,94,Target Center,89,128,25,28,9,29,24,35,31,36
,47881,11/28/18,01:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,104,125,24,31,23,36,34,31,23,27
,47882,11/28/18,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,83,100,28,21,19,26,15,26,21,27
,47883,11/28/18,03:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,97,POR,Portland,Trail Blazers,91,Moda Center,112,115,30,33,33,22,21,40,28,20
,47884,11/28/18,03:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,102,LAC,Los Angeles,Clippers,25,Staples Center,99,115,22,26,27,23,25,40,25,26
,47885,11/29/18,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,81,TOR,Toronto,Raptors,1,Scotiabank Arena,128,131,25,38,33,29,30,29,31,23
,47886,11/29/18,03:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,105,LAL,Los Angeles,Lakers,25,Staples Center,96,104,15,38,35,18,25,27,21,21
,47887,11/29/18,03:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,103,SAC,Sacramento,Kings,97,Sleep Train Arena,133,121,42,26,29,42,30,25,32,28
,47888,11/30/18,00:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,82,BOS,Boston,Celtics,27,TD Garden,95,128,26,30,26,32,20,39,23,27
,47889,11/30/18,00:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,93,CHA,Charlotte,Hornets,87,Spectrum Center,119,111,33,19,24,34,34,30,28,28
,47890,11/30/18,00:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,88,DET,Detroit,Pistons,145,Little Caesars Arena,88,107,21,34,19,21,25,24,23,28
,47891,11/30/18,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,98,123,19,31,27,37,24,30,28,25
,47892,11/30/18,00:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,84,BRO,Brooklyn,Nets,78,Barclays Center,131,125,26,26,32,32,27,22,26,31
,47893,11/30/18,01:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,92,MIA,Miami,Heat,86,American Airlines Arena,101,106,17,37,24,24,34,20,26,25
,47894,11/30/18,01:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,109,124,26,28,20,38,30,25,33,33
,47895,11/30/18,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,106,SAS,San Antonio,Spurs,99,AT&T Center,136,105,39,23,31,24,40,27,26,31
,47896,11/30/18,02:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,99,85,21,25,30,23,24,23,24,14
,47897,11/30/18,03:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,105,LAL,Los Angeles,Lakers,25,Staples Center,103,114,32,22,26,31,17,25,28,36
,47898,11/30/18,03:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,97,POR,Portland,Trail Blazers,91,Moda Center,113,112,38,26,30,27,23,32,22,27
,47899,12/1/18,22:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,83,NYK,New York,Knicks,12,Madison Square Garden,134,136,35,28,31,33,31,32,27,31
,47900,12/1/18,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,88,DET,Detroit,Pistons,145,Little Caesars Arena,102,111,24,24,22,30,32,31,24,26
,47901,12/1/18,00:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,94,WAS,Washington,Wizards,13,Capital One Arena,88,102,19,24,20,18,19,26,30,34
,47902,12/1/18,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,106,95,21,21,26,19,30,27,29,28
,47903,12/1/18,01:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,109,HOU,Houston,Rockets,102,Toyota Center,105,121,22,38,24,18,29,31,30,34
,47904,12/1/18,01:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,100,MIN,Minnesota,Timberwolves,94,Target Center,118,109,29,26,28,22,27,29,34,32
,47905,12/1/18,03:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,103,SAC,Sacramento,Kings,97,Sleep Train Arena,110,111,30,26,30,32,31,31,19,22
,47906,12/2/18,20:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,105,LAL,Los Angeles,Lakers,25,Staples Center,96,120,31,21,15,40,28,34,22,25
,47907,12/2/18,22:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,93,CHA,Charlotte,Hornets,87,Spectrum Center,119,109,29,30,36,26,22,21,32,32
,47908,12/2/18,23:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,92,MIA,Miami,Heat,86,American Airlines Arena,100,102,35,27,20,26,22,27,23,22
,47909,12/2/18,23:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,95,103,25,26,19,28,24,24,27,25
,47910,12/2/18,00:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,108,DAL,Dallas,Mavericks,2,American Airlines Center,110,114,35,34,23,28,22,26,30,26
,47911,12/2/18,00:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,106,SAS,San Antonio,Spurs,99,AT&T Center,118,131,33,32,22,30,35,35,28,34
,47912,12/3/18,00:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,88,DET,Detroit,Pistons,145,Little Caesars Arena,110,83,26,17,24,23,37,19,23,24
,47913,12/3/18,00:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,91,ATL,Atlanta,Hawks,20,StateFarm Arena,128,111,34,17,27,30,36,30,31,34
,47914,12/3/18,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,84,BRO,Brooklyn,Nets,78,Barclays Center,99,97,30,29,26,21,24,26,19,21
,47915,12/3/18,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,83,NYK,New York,Knicks,12,Madison Square Garden,110,107,26,32,26,29,34,19,24,27
,47916,12/3/18,00:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,81,TOR,Toronto,Raptors,1,Scotiabank Arena,106,103,27,24,32,23,27,31,20,25
,47917,12/3/18,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,100,MIN,Minnesota,Timberwolves,94,Target Center,91,103,24,24,38,24,20,38,9,17
,47918,12/3/18,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,129,126,36,29,41,36,24,32,28,29
,47919,12/4/18,00:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,90,96,21,23,24,20,22,27,23,26
,47920,12/4/18,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,92,MIA,Miami,Heat,86,American Airlines Arena,105,90,27,25,19,25,30,12,29,28
,47921,12/4/18,01:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,108,DAL,Dallas,Mavericks,2,American Airlines Center,102,111,20,34,25,26,28,27,29,24
,47922,12/4/18,02:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,122,105,36,9,32,31,31,27,23,38
,47923,12/4/18,02:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,105,139,20,34,27,29,31,41,27,35
,47924,12/5/18,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,129,105,31,25,27,39,37,22,34,19
,47925,12/5/18,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,95,ORL,Orlando,Magic,89,Amway Center,124,118,31,28,25,26,32,32,24,26
,47926,12/5/18,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,91,ATL,Atlanta,Hawks,20,StateFarm Arena,131,117,33,25,39,24,31,45,28,23
,47927,12/5/18,00:30:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,84,BRO,Brooklyn,Nets,78,Barclays Center,114,112,24,26,22,36,29,31,39,19
,47928,12/5/18,01:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,81,TOR,Toronto,Raptors,1,Scotiabank Arena,102,113,29,23,20,30,28,25,25,35
,47929,12/5/18,01:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,86,96,15,27,27,24,27,18,17,27
,47930,12/5/18,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,92,115,21,30,24,26,19,28,28,31
,47931,12/5/18,01:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,100,MIN,Minnesota,Timberwolves,94,Target Center,104,121,31,31,33,31,22,24,18,35
,47932,12/5/18,01:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,106,132,31,32,22,37,27,28,26,35
,47933,12/5/18,03:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,105,LAL,Los Angeles,Lakers,25,Staples Center,113,121,23,31,22,19,37,28,31,43
,47934,12/6/18,01:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,82,BOS,Boston,Celtics,27,TD Garden,100,128,30,38,28,31,26,30,16,29
,47935,12/6/18,03:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,97,POR,Portland,Trail Blazers,91,Moda Center,86,108,9,34,32,28,18,25,27,21
,47936,12/6/18,03:30:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,91,118,18,27,27,26,11,38,35,27
,47937,12/7/18,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,93,CHA,Charlotte,Hornets,87,Spectrum Center,107,113,25,24,28,40,26,23,28,26
,47938,12/7/18,00:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,88,DET,Detroit,Pistons,145,Little Caesars Arena,117,111,28,27,28,41,33,22,28,21
,47939,12/7/18,00:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,95,ORL,Orlando,Magic,89,Amway Center,112,90,28,25,29,20,29,25,26,20
,47940,12/7/18,00:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,84,BRO,Brooklyn,Nets,78,Barclays Center,105,106,20,24,33,29,26,27,19,18
,47941,12/7/18,00:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,129,110,38,27,28,39,30,23,33,21
,47942,12/7/18,01:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,89,CHI,Chicago,Bulls,28,United Center,112,114,28,34,34,36,29,17,21,27
,47943,12/7/18,01:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,107,103,31,30,27,30,27,24,22,19
,47944,12/7/18,01:30:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,106,SAS,San Antonio,Spurs,99,AT&T Center,120,133,36,32,36,36,27,21,21,44
,47945,12/7/18,02:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,115,98,34,36,26,14,29,23,26,25
,47946,12/7/18,02:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,105,95,27,22,30,29,26,25,22,19
,47947,12/8/18,23:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,108,DAL,Dallas,Mavericks,2,American Airlines Center,104,107,30,32,27,24,27,28,20,23
,47948,12/8/18,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,97,107,31,24,21,30,18,19,27,34
,47949,12/8/18,00:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,91,ATL,Atlanta,Hawks,20,StateFarm Arena,98,106,35,25,21,26,21,35,21,20
,47950,12/8/18,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,101,116,25,38,21,24,20,25,35,29
,47951,12/8/18,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,83,NYK,New York,Knicks,12,Madison Square Garden,112,104,30,23,26,22,38,32,18,27
,47952,12/8/18,01:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,89,CHI,Chicago,Bulls,28,United Center,133,77,35,17,29,26,29,17,40,17
,47953,12/8/18,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,111,88,27,16,36,24,28,26,20,22
,47954,12/8/18,03:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,97,POR,Portland,Trail Blazers,91,Moda Center,105,113,27,30,24,23,29,28,25,32
,47955,12/8/18,03:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,102,LAC,Los Angeles,Clippers,25,Staples Center,121,98,34,30,31,32,26,28,30,8
,47956,12/9/18,20:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,88,DET,Detroit,Pistons,145,Little Caesars Arena,116,108,28,20,28,30,35,34,25,24
,47957,12/9/18,23:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,81,TOR,Toronto,Raptors,1,Scotiabank Arena,104,99,25,30,26,19,28,25,25,25
,47958,12/9/18,00:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,106,SAS,San Antonio,Spurs,99,AT&T Center,97,110,18,23,18,31,36,28,25,28
,47959,12/9/18,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,83,NYK,New York,Knicks,12,Madison Square Garden,119,107,27,24,34,23,38,31,20,29
,47960,12/10/18,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,101,109,33,29,17,30,25,28,26,22
,47961,12/10/18,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,102,116,29,38,18,18,29,31,26,29
,47962,12/10/18,00:30:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,82,BOS,Boston,Celtics,27,TD Garden,100,113,21,28,32,31,19,24,28,30
,47963,12/10/18,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,89,CHI,Chicago,Bulls,28,United Center,108,89,26,33,19,23,36,18,27,15
,47964,12/10/18,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,92,108,18,31,23,28,25,25,26,24
,47965,12/10/18,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,113,122,22,30,24,27,29,42,38,23
,47966,12/10/18,01:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,108,DAL,Dallas,Mavericks,2,American Airlines Center,76,101,19,24,21,28,13,23,23,26
,47967,12/10/18,02:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,99,DEN,Denver,Nuggets,19,Pepsi Center,99,105,22,26,28,29,33,29,16,21
,47968,12/10/18,02:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,123,119,21,29,37,27,30,30,23,25
,47969,12/10/18,03:30:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,101,GSW,Golden State,Warriors,95,Oracle Arena,108,116,24,30,33,33,20,28,31,25
,47970,12/10/18,03:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,105,LAL,Los Angeles,Lakers,25,Staples Center,105,108,23,27,35,28,25,29,22,24
,47971,12/11/18,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,109,HOU,Houston,Rockets,102,Toyota Center,104,111,29,27,25,24,24,30,26,30
,47972,12/11/18,01:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,106,SAS,San Antonio,Spurs,99,AT&T Center,86,111,20,29,26,30,18,29,22,23
,47973,12/11/18,03:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,102,LAC,Los Angeles,Clippers,25,Staples Center,123,99,36,23,34,34,33,17,20,25
,47974,12/12/18,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,93,CHA,Charlotte,Hornets,87,Spectrum Center,107,108,25,37,30,23,38,22,14,26
,47975,12/12/18,00:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,106,113,23,39,31,26,32,21,20,27
,47976,12/12/18,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,97,113,23,29,20,29,27,27,27,28
,47977,12/12/18,00:00:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,127,124,31,29,26,27,37,28,33,40
,47978,12/12/18,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,94,WAS,Washington,Wizards,13,Capital One Arena,130,125,24,28,22,27,38,22,29,36
,47979,12/12/18,01:00:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,107,MEM,Memphis,Grizzlies,100,FedEx Forum,83,92,26,15,14,27,23,26,20,24
,47980,12/12/18,01:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,114,118,28,25,28,32,28,32,30,29
,47981,12/12/18,01:30:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,108,DAL,Dallas,Mavericks,2,American Airlines Center,107,114,26,28,26,23,26,30,29,33
,47982,12/12/18,02:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,84,111,15,40,18,20,20,32,31,19
,47983,12/12/18,03:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,103,SAC,Sacramento,Kings,97,Sleep Train Arena,130,141,31,35,19,28,42,33,38,45
,47984,12/12/18,03:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,101,GSW,Golden State,Warriors,95,Oracle Arena,113,93,31,22,26,19,25,26,31,26
,47985,12/13/18,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,109,HOU,Houston,Rockets,102,Toyota Center,111,126,24,29,32,33,32,28,23,36
,47986,12/13/18,01:30:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,106,SAS,San Antonio,Spurs,99,AT&T Center,87,125,27,38,30,28,20,32,10,27
,47987,12/13/18,02:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,95,ORL,Orlando,Magic,89,Amway Center,91,97,26,24,20,27,25,26,20,20
,47988,12/13/18,03:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,89,99,21,25,19,25,27,28,22,21
,47989,12/14/18,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,82,BOS,Boston,Celtics,27,TD Garden,108,129,19,42,37,25,26,41,26,21
,47990,12/14/18,00:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,93,CHA,Charlotte,Hornets,87,Spectrum Center,126,124,16,33,37,39,25,21,35,20
,47991,12/14/18,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,84,BRO,Brooklyn,Nets,78,Barclays Center,118,125,31,27,28,43,26,31,33,24
,47992,12/14/18,00:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,114,102,27,16,34,31,30,30,23,25
,47993,12/14/18,00:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,113,101,24,34,25,25,31,18,33,24
,47994,12/14/18,01:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,107,MEM,Memphis,Grizzlies,100,FedEx Forum,100,97,29,28,22,21,20,24,29,24
,47995,12/14/18,03:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,99,DEN,Denver,Nuggets,19,Pepsi Center,98,109,32,39,20,21,24,22,22,27
,47996,12/14/18,03:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,97,POR,Portland,Trail Blazers,91,Moda Center,122,128,23,28,27,30,39,33,33,37
,47997,12/14/18,03:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,103,SAC,Sacramento,Kings,97,Sleep Train Arena,130,125,42,38,34,26,27,33,27,28
,47998,12/15/18,22:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,95,ORL,Orlando,Magic,89,Amway Center,89,96,14,14,21,19,24,22,30,41
,47999,12/15/18,00:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,93,CHA,Charlotte,Hornets,87,Spectrum Center,128,100,32,22,25,28,40,17,31,33
,48000,12/15/18,00:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,88,DET,Detroit,Pistons,145,Little Caesars Arena,104,113,33,33,23,24,22,28,26,28
,48001,12/15/18,01:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,107,MEM,Memphis,Grizzlies,100,FedEx Forum,105,97,36,29,25,11,18,25,26,32
,48002,12/15/18,01:30:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,106,SAS,San Antonio,Spurs,99,AT&T Center,98,93,21,28,22,34,31,16,24,15
,48003,12/15/18,02:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,104,110,25,30,25,31,19,25,35,24
,48004,12/15/18,02:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,99,107,30,28,28,28,24,29,17,22
,48005,12/16/18,20:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,84,BRO,Brooklyn,Nets,78,Barclays Center,127,144,23,42,43,30,30,39,31,33
,48006,12/16/18,20:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,128,105,29,36,36,22,24,27,39,20
,48007,12/16/18,22:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,99,110,26,28,27,28,20,23,26,31
,48008,12/16/18,23:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,94,WAS,Washington,Wizards,13,Capital One Arena,110,128,23,33,28,38,25,28,34,29
,48009,12/16/18,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,108,DAL,Dallas,Mavericks,2,American Airlines Center,120,113,34,31,27,27,32,25,27,30
,48010,12/16/18,00:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,102,96,33,28,24,23,28,22,17,23
,48011,12/16/18,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,99,DEN,Denver,Nuggets,19,Pepsi Center,86,95,23,23,24,16,25,29,14,27
,48012,12/17/18,00:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,88,DET,Detroit,Pistons,145,Little Caesars Arena,107,104,25,27,30,16,26,34,26,27
,48013,12/17/18,00:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,83,NYK,New York,Knicks,12,Madison Square Garden,128,110,28,32,31,34,41,17,28,27
,48014,12/17/18,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,109,HOU,Houston,Rockets,102,Toyota Center,97,102,23,25,14,25,36,33,24,19
